Serial_Num (N/A),Season (Year),Name (N/A),ISO_time,day,month,hour,Nature (N/A),Latitude (deg_north),Longitude (deg_east),Wind(WMO) (kt),Pres(WMO) (mb),Wind(WMO) Percentile (%),Pres(WMO) Percentile (%),Intensity
1984253N29283,1984,DIANA,1984-09-12 18:00:00,12,9,18, TS,33.9,-77.1,90,970,88.589,88.012,Medium
1984253N29283,1984,DIANA,1984-09-13 00:00:00,13,9,0, TS,33.8,-77.4,85,972,86.817,87.167,Medium
1984253N29283,1984,DIANA,1984-09-13 06:00:00,13,9,6, TS,33.9,-77.9,80,978,84.517,83.504,Medium
1984253N29283,1984,DIANA,1984-09-13 12:00:00,13,9,12, TS,34.0,-78.3,65,990,73.077,70.391,Low
1984253N29283,1984,DIANA,1984-09-13 18:00:00,13,9,18, TS,34.3,-78.5,55,999,63.594,55.048,Low
1984253N29283,1984,DIANA,1984-09-14 00:00:00,14,9,0, TS,34.6,-78.5,45,1003,49.669,41.251,Low
1984253N29283,1984,DIANA,1984-09-14 06:00:00,14,9,6, TS,35.0,-78.0,40,1005,42.219,31.62,Low
1984253N29283,1984,DIANA,1984-09-14 12:00:00,14,9,12, TS,35.3,-77.1,45,1003,49.669,41.251,Low
1984253N29283,1984,DIANA,1984-09-14 18:00:00,14,9,18, TS,35.6,-76.0,50,1000,57.844,49.967,Low
1984253N29283,1984,DIANA,1984-09-15 00:00:00,15,9,0, TS,36.2,-74.4,55,997,63.594,58.621,Low
1984253N29283,1984,DIANA,1984-09-15 06:00:00,15,9,6, TS,37.2,-72.7,60,994,68.918,64.461,Low
1984253N29283,1984,DIANA,1984-09-15 12:00:00,15,9,12, TS,38.5,-70.3,60,992,68.918,68.235,Low
1984253N29283,1984,DIANA,1984-09-15 18:00:00,15,9,18, TS,41.0,-66.0,60,992,68.918,68.235,Low
1984253N29283,1984,DIANA,1984-09-16 00:00:00,16,9,0, TS,43.5,-61.9,60,994,68.918,64.461,Low
1984253N29283,1984,DIANA,1984-09-16 06:00:00,16,9,6, ET,46.0,-57.8,60,995,68.918,62.326,Low
1984258N20264,1984,EDOUARD,1984-09-14 00:00:00,14,9,0, TS,20.3,-96.1,30,1000,17.062,49.967,Low
1984258N20264,1984,EDOUARD,1984-09-14 06:00:00,14,9,6, TS,20.5,-96.2,35,1000,32.179,49.967,Low
1984258N20264,1984,EDOUARD,1984-09-14 12:00:00,14,9,12, TS,20.7,-96.1,40,1000,42.219,49.967,Low
1984258N20264,1984,EDOUARD,1984-09-14 18:00:00,14,9,18, TS,20.5,-96.0,45,1001,49.669,47.972,Low
1984258N20264,1984,EDOUARD,1984-09-15 00:00:00,15,9,0, TS,20.3,-95.8,55,998,63.594,56.725,Low
1984258N20264,1984,EDOUARD,1984-09-15 06:00:00,15,9,6, TS,20.0,-95.7,25,1002,4.702,44.581,Low
1984258N20264,1984,EDOUARD,1984-09-15 12:00:00,15,9,12, TS,20.0,-95.7,25,1001,4.702,47.972,Low
1984260N14339,1984,FRAN,1984-09-15 12:00:00,15,9,12, TS,13.7,-21.3,25,1010,4.702,5.605,Low
1984260N14339,1984,FRAN,1984-09-15 18:00:00,15,9,18, TS,13.8,-22.0,25,1010,4.702,5.605,Low
1984260N14339,1984,FRAN,1984-09-16 00:00:00,16,9,0, TS,13.9,-22.7,30,1010,17.062,5.605,Low
1984260N14339,1984,FRAN,1984-09-16 06:00:00,16,9,6, TS,14.0,-23.4,30,1009,17.062,9.96,Low
1984260N14339,1984,FRAN,1984-09-16 12:00:00,16,9,12, TS,14.3,-24.1,30,1008,17.062,16.249,Low
1984260N14339,1984,FRAN,1984-09-16 18:00:00,16,9,18, TS,14.8,-24.8,35,1006,32.179,26.65,Low
1984260N14339,1984,FRAN,1984-09-17 00:00:00,17,9,0, TS,15.3,-25.3,45,1000,49.669,49.967,Low
1984260N14339,1984,FRAN,1984-09-17 06:00:00,17,9,6, TS,16.3,-26.0,50,998,57.844,56.725,Low
1984260N14339,1984,FRAN,1984-09-17 12:00:00,17,9,12, TS,17.3,-26.5,50,996,57.844,61.036,Low
1984260N14339,1984,FRAN,1984-09-17 18:00:00,17,9,18, TS,18.4,-27.1,55,995,63.594,62.326,Low
1984260N14339,1984,FRAN,1984-09-18 00:00:00,18,9,0, TS,19.5,-28.0,55,994,63.594,64.461,Low
1984260N14339,1984,FRAN,1984-09-18 06:00:00,18,9,6, TS,20.2,-29.6,55,994,63.594,64.461,Low
1984260N14339,1984,FRAN,1984-09-18 12:00:00,18,9,12, TS,20.9,-31.0,55,994,63.594,64.461,Low
1984260N14339,1984,FRAN,1984-09-18 18:00:00,18,9,18, TS,21.1,-32.8,50,995,57.844,62.326,Low
1984260N14339,1984,FRAN,1984-09-19 00:00:00,19,9,0, TS,21.1,-34.3,50,996,57.844,61.036,Low
1984260N14339,1984,FRAN,1984-09-19 06:00:00,19,9,6, TS,21.0,-36.0,50,1000,57.844,49.967,Low
1984260N14339,1984,FRAN,1984-09-19 12:00:00,19,9,12, TS,20.9,-37.9,45,1005,49.669,31.62,Low
1984260N14339,1984,FRAN,1984-09-19 18:00:00,19,9,18, TS,20.8,-39.5,40,1005,42.219,31.62,Low
1984260N14339,1984,FRAN,1984-09-20 00:00:00,20,9,0, TS,20.5,-40.7,35,1006,32.179,26.65,Low
1984260N14339,1984,FRAN,1984-09-20 06:00:00,20,9,6, TS,20.2,-42.0,30,1008,17.062,16.249,Low
1984260N14339,1984,FRAN,1984-09-20 12:00:00,20,9,12, TS,20.0,-43.0,25,1009,4.702,9.96,Low
1984261N29295,1984,GUSTAV,1984-09-16 18:00:00,16,9,18, TS,28.6,-65.5,30,1009,17.062,9.96,Low
1984261N29295,1984,GUSTAV,1984-09-17 00:00:00,17,9,0, TS,29.6,-65.5,30,1009,17.062,9.96,Low
1984261N29295,1984,GUSTAV,1984-09-17 06:00:00,17,9,6, TS,30.3,-65.5,30,1009,17.062,9.96,Low
1984261N29295,1984,GUSTAV,1984-09-17 12:00:00,17,9,12, TS,31.3,-65.2,30,1009,17.062,9.96,Low
1984261N29295,1984,GUSTAV,1984-09-17 18:00:00,17,9,18, TS,32.1,-64.7,30,1009,17.062,9.96,Low
1984261N29295,1984,GUSTAV,1984-09-18 00:00:00,18,9,0, TS,32.1,-64.7,30,1009,17.062,9.96,Low
1984261N29295,1984,GUSTAV,1984-09-18 06:00:00,18,9,6, TS,32.1,-64.7,30,1009,17.062,9.96,Low
1984261N29295,1984,GUSTAV,1984-09-18 12:00:00,18,9,12, TS,32.1,-64.7,30,1009,17.062,9.96,Low
1984261N29295,1984,GUSTAV,1984-09-18 18:00:00,18,9,18, TS,32.1,-64.7,45,1006,49.669,26.65,Low
1984261N29295,1984,GUSTAV,1984-09-19 00:00:00,19,9,0, TS,33.2,-63.6,45,1006,49.669,26.65,Low
1984261N29295,1984,GUSTAV,1984-09-19 06:00:00,19,9,6, TS,34.6,-62.6,45,1006,49.669,26.65,Low
1984267N31302,1984,HORTENSE,1984-09-23 00:00:00,23,9,0, SS,31.3,-58.3,30,1009,17.062,9.96,Low
1984267N31302,1984,HORTENSE,1984-09-23 06:00:00,23,9,6, SS,30.7,-58.7,30,1007,17.062,21.627,Low
1984267N31302,1984,HORTENSE,1984-09-23 12:00:00,23,9,12, SS,30.0,-59.0,30,1005,17.062,31.62,Low
1984267N31302,1984,HORTENSE,1984-09-23 18:00:00,23,9,18, SS,29.2,-59.1,35,1002,32.179,44.581,Low
1984267N31302,1984,HORTENSE,1984-09-24 00:00:00,24,9,0, SS,28.6,-59.2,35,1000,32.179,49.967,Low
1984267N31302,1984,HORTENSE,1984-09-24 06:00:00,24,9,6, SS,28.4,-59.4,35,999,32.179,55.048,Low
1984267N31302,1984,HORTENSE,1984-09-24 12:00:00,24,9,12, SS,28.4,-59.8,40,999,42.219,55.048,Low
1984267N31302,1984,HORTENSE,1984-09-24 18:00:00,24,9,18, TS,28.5,-60.1,40,999,42.219,55.048,Low
1984267N31302,1984,HORTENSE,1984-09-25 00:00:00,25,9,0, TS,28.7,-60.3,45,999,49.669,55.048,Low
1984267N31302,1984,HORTENSE,1984-09-25 06:00:00,25,9,6, TS,28.9,-60.4,55,998,63.594,56.725,Low
1984267N31302,1984,HORTENSE,1984-09-25 12:00:00,25,9,12, TS,29.3,-60.6,60,997,68.918,58.621,Low
1984267N31302,1984,HORTENSE,1984-09-25 18:00:00,25,9,18, TS,29.7,-60.8,65,996,73.077,61.036,Low
1984267N31302,1984,HORTENSE,1984-09-26 00:00:00,26,9,0, TS,30.2,-61.1,65,993,73.077,67.193,Low
1984267N31302,1984,HORTENSE,1984-09-26 06:00:00,26,9,6, TS,30.8,-61.0,60,994,68.918,64.461,Low
1984267N31302,1984,HORTENSE,1984-09-26 12:00:00,26,9,12, TS,31.3,-60.7,50,995,57.844,62.326,Low
1984267N31302,1984,HORTENSE,1984-09-26 18:00:00,26,9,18, TS,32.0,-60.9,45,996,49.669,61.036,Low
1984267N31302,1984,HORTENSE,1984-09-27 00:00:00,27,9,0, TS,32.4,-60.8,40,996,42.219,61.036,Low
1984267N31302,1984,HORTENSE,1984-09-27 06:00:00,27,9,6, TS,32.8,-60.5,40,995,42.219,62.326,Low
1984267N31302,1984,HORTENSE,1984-09-27 12:00:00,27,9,12, TS,33.0,-60.0,35,995,32.179,62.326,Low
1984267N31302,1984,HORTENSE,1984-09-27 18:00:00,27,9,18, TS,32.9,-59.8,35,995,32.179,62.326,Low
1984267N31302,1984,HORTENSE,1984-09-28 00:00:00,28,9,0, TS,32.7,-59.9,35,995,32.179,62.326,Low
1984267N31302,1984,HORTENSE,1984-09-28 06:00:00,28,9,6, TS,32.3,-60.2,35,996,32.179,61.036,Low
1984267N31302,1984,HORTENSE,1984-09-28 12:00:00,28,9,12, TS,31.7,-61.0,40,996,42.219,61.036,Low
1984267N31302,1984,HORTENSE,1984-09-28 18:00:00,28,9,18, TS,31.1,-61.7,40,997,42.219,58.621,Low
1984267N31302,1984,HORTENSE,1984-09-29 00:00:00,29,9,0, TS,30.6,-62.4,45,998,49.669,56.725,Low
1984267N31302,1984,HORTENSE,1984-09-29 06:00:00,29,9,6, TS,30.5,-63.2,45,999,49.669,55.048,Low
1984267N31302,1984,HORTENSE,1984-09-29 12:00:00,29,9,12, TS,30.6,-64.0,45,1001,49.669,47.972,Low
1984267N31302,1984,HORTENSE,1984-09-29 18:00:00,29,9,18, TS,30.9,-64.7,40,1002,42.219,44.581,Low
1984267N31302,1984,HORTENSE,1984-09-30 00:00:00,30,9,0, TS,31.4,-65.0,40,1004,42.219,37.625,Low
1984267N31302,1984,HORTENSE,1984-09-30 06:00:00,30,9,6, TS,32.3,-64.9,35,1006,32.179,26.65,Low
1984267N31302,1984,HORTENSE,1984-09-30 12:00:00,30,9,12, TS,33.9,-64.2,35,1007,32.179,21.627,Low
1984267N31302,1984,HORTENSE,1984-09-30 18:00:00,30,9,18, TS,35.8,-62.2,35,1006,32.179,26.65,Low
1984267N31302,1984,HORTENSE,1984-10-01 00:00:00,1,10,0, TS,37.4,-59.8,40,1004,42.219,37.625,Low
1984267N31302,1984,HORTENSE,1984-10-01 06:00:00,1,10,6, TS,38.8,-57.0,45,1001,49.669,47.972,Low
1984267N31302,1984,HORTENSE,1984-10-01 12:00:00,1,10,12, TS,40.0,-54.0,50,998,57.844,56.725,Low
1984267N31302,1984,HORTENSE,1984-10-01 18:00:00,1,10,18, TS,40.9,-50.4,50,996,57.844,61.036,Low
1984267N31302,1984,HORTENSE,1984-10-02 00:00:00,2,10,0, TS,41.7,-46.8,50,995,57.844,62.326,Low
1984267N31302,1984,HORTENSE,1984-10-02 06:00:00,2,10,6, TS,42.3,-43.0,50,995,57.844,62.326,Low
1984267N31302,1984,HORTENSE,1984-10-02 12:00:00,2,10,12, TS,42.8,-39.0,50,995,57.844,62.326,Low
1984267N31302,1984,HORTENSE,1984-10-02 18:00:00,2,10,18, TS,43.2,-35.0,45,996,49.669,61.036,Low
1984270N23287,1984,ISIDORE,1984-09-25 12:00:00,25,9,12, TS,23.4,-73.0,30,1003,17.062,41.251,Low
1984270N23287,1984,ISIDORE,1984-09-25 18:00:00,25,9,18, TS,23.9,-73.9,30,1003,17.062,41.251,Low
1984270N23287,1984,ISIDORE,1984-09-26 00:00:00,26,9,0, TS,24.3,-74.9,30,1002,17.062,44.581,Low
1984270N23287,1984,ISIDORE,1984-09-26 06:00:00,26,9,6, TS,24.5,-76.0,30,1002,17.062,44.581,Low
1984270N23287,1984,ISIDORE,1984-09-26 12:00:00,26,9,12, TS,24.7,-77.0,40,1001,42.219,47.972,Low
1984270N23287,1984,ISIDORE,1984-09-26 18:00:00,26,9,18, TS,25.0,-77.7,45,1000,49.669,49.967,Low
1984270N23287,1984,ISIDORE,1984-09-27 00:00:00,27,9,0, TS,25.4,-78.4,45,999,49.669,55.048,Low
1984270N23287,1984,ISIDORE,1984-09-27 06:00:00,27,9,6, TS,25.8,-79.1,50,1000,57.844,49.967,Low
1984270N23287,1984,ISIDORE,1984-09-27 12:00:00,27,9,12, TS,26.4,-79.8,50,1000,57.844,49.967,Low
1984270N23287,1984,ISIDORE,1984-09-27 18:00:00,27,9,18, TS,27.3,-80.5,45,1001,49.669,47.972,Low
1984270N23287,1984,ISIDORE,1984-09-28 00:00:00,28,9,0, TS,27.8,-81.5,45,1002,49.669,44.581,Low
1984270N23287,1984,ISIDORE,1984-09-28 06:00:00,28,9,6, TS,28.5,-82.3,45,1002,49.669,44.581,Low
1984270N23287,1984,ISIDORE,1984-09-28 12:00:00,28,9,12, TS,29.5,-82.1,45,1002,49.669,44.581,Low
1984270N23287,1984,ISIDORE,1984-09-28 18:00:00,28,9,18, TS,30.1,-81.9,45,1001,49.669,47.972,Low
1984270N23287,1984,ISIDORE,1984-09-29 00:00:00,29,9,0, TS,30.7,-81.4,45,1004,49.669,37.625,Low
1984270N23287,1984,ISIDORE,1984-09-29 06:00:00,29,9,6, TS,31.3,-80.5,45,1005,49.669,31.62,Low
1984270N23287,1984,ISIDORE,1984-09-29 12:00:00,29,9,12, TS,32.2,-79.3,45,1004,49.669,37.625,Low
1984270N23287,1984,ISIDORE,1984-09-29 18:00:00,29,9,18, TS,32.8,-77.8,45,1002,49.669,44.581,Low
1984270N23287,1984,ISIDORE,1984-09-30 00:00:00,30,9,0, TS,33.6,-76.2,50,1000,57.844,49.967,Low
1984270N23287,1984,ISIDORE,1984-09-30 06:00:00,30,9,6, TS,34.3,-74.4,40,1005,42.219,31.62,Low
1984270N23287,1984,ISIDORE,1984-09-30 12:00:00,30,9,12, TS,34.8,-72.5,40,1007,42.219,21.627,Low
1984270N23287,1984,ISIDORE,1984-09-30 18:00:00,30,9,18, TS,35.3,-70.4,40,1007,42.219,21.627,Low
1984270N23287,1984,ISIDORE,1984-10-01 00:00:00,1,10,0, TS,35.8,-67.7,30,1007,17.062,21.627,Low
1984270N23287,1984,ISIDORE,1984-10-01 06:00:00,1,10,6, TS,36.4,-65.0,30,1008,17.062,16.249,Low
1984270N23287,1984,ISIDORE,1984-10-01 12:00:00,1,10,12, TS,36.8,-62.1,25,1012,4.702,2.126,Low
1984281N24291,1984,JOSEPHINE,1984-10-07 06:00:00,7,10,6, SS,24.1,-68.9,25,1010,4.702,5.605,Low
1984281N24291,1984,JOSEPHINE,1984-10-07 12:00:00,7,10,12, SS,24.0,-69.4,25,1008,4.702,16.249,Low
1984281N24291,1984,JOSEPHINE,1984-10-07 18:00:00,7,10,18, SS,23.9,-69.9,25,1008,4.702,16.249,Low
1984281N24291,1984,JOSEPHINE,1984-10-08 00:00:00,8,10,0, SS,23.9,-70.4,30,1006,17.062,26.65,Low
1984281N24291,1984,JOSEPHINE,1984-10-08 06:00:00,8,10,6, SS,24.0,-70.9,30,1004,17.062,37.625,Low
1984281N24291,1984,JOSEPHINE,1984-10-08 12:00:00,8,10,12, TS,24.1,-71.4,40,1002,42.219,44.581,Low
1984281N24291,1984,JOSEPHINE,1984-10-08 18:00:00,8,10,18, TS,24.3,-71.9,50,998,57.844,56.725,Low
1984281N24291,1984,JOSEPHINE,1984-10-09 00:00:00,9,10,0, TS,24.6,-72.2,55,995,63.594,62.326,Low
1984281N24291,1984,JOSEPHINE,1984-10-09 06:00:00,9,10,6, TS,25.2,-72.2,60,994,68.918,64.461,Low
1984281N24291,1984,JOSEPHINE,1984-10-09 12:00:00,9,10,12, TS,25.8,-72.1,60,995,68.918,62.326,Low
1984281N24291,1984,JOSEPHINE,1984-10-09 18:00:00,9,10,18, TS,26.4,-72.1,60,993,68.918,67.193,Low
1984281N24291,1984,JOSEPHINE,1984-10-10 00:00:00,10,10,0, TS,26.9,-72.2,60,990,68.918,70.391,Low
1984281N24291,1984,JOSEPHINE,1984-10-10 06:00:00,10,10,6, TS,27.2,-72.4,65,987,73.077,74.198,Low
1984281N24291,1984,JOSEPHINE,1984-10-10 12:00:00,10,10,12, TS,27.5,-72.5,70,987,78.144,74.198,Low
1984281N24291,1984,JOSEPHINE,1984-10-10 18:00:00,10,10,18, TS,28.0,-72.6,70,985,78.144,77.05,Low
1984281N24291,1984,JOSEPHINE,1984-10-11 00:00:00,11,10,0, TS,28.6,-72.5,75,983,81.284,79.111,Low
1984281N24291,1984,JOSEPHINE,1984-10-11 06:00:00,11,10,6, TS,29.3,-72.4,80,979,84.517,82.601,Medium
1984281N24291,1984,JOSEPHINE,1984-10-11 12:00:00,11,10,12, TS,30.0,-72.1,85,974,86.817,86.153,Medium
1984281N24291,1984,JOSEPHINE,1984-10-11 18:00:00,11,10,18, TS,30.7,-71.9,85,971,86.817,87.654,Medium
1984281N24291,1984,JOSEPHINE,1984-10-12 00:00:00,12,10,0, TS,31.4,-71.7,90,970,88.589,88.012,Medium
1984281N24291,1984,JOSEPHINE,1984-10-12 06:00:00,12,10,6, TS,32.2,-71.7,90,973,88.589,86.574,Medium
1984281N24291,1984,JOSEPHINE,1984-10-12 12:00:00,12,10,12, TS,33.0,-71.8,90,977,88.589,84.076,Medium
1984281N24291,1984,JOSEPHINE,1984-10-12 18:00:00,12,10,18, TS,33.7,-71.7,90,976,88.589,84.711,Medium
1984281N24291,1984,JOSEPHINE,1984-10-13 00:00:00,13,10,0, TS,34.3,-71.4,85,971,86.817,87.654,Medium
1984281N24291,1984,JOSEPHINE,1984-10-13 06:00:00,13,10,6, TS,34.8,-71.2,85,973,86.817,86.574,Medium
1984281N24291,1984,JOSEPHINE,1984-10-13 12:00:00,13,10,12, TS,35.4,-71.3,80,975,84.517,85.263,Medium
1984281N24291,1984,JOSEPHINE,1984-10-13 18:00:00,13,10,18, TS,36.0,-71.7,70,973,78.144,86.574,Medium
1984281N24291,1984,JOSEPHINE,1984-10-14 00:00:00,14,10,0, TS,36.6,-71.9,65,977,73.077,84.076,Medium
1984281N24291,1984,JOSEPHINE,1984-10-14 06:00:00,14,10,6, TS,36.8,-71.7,65,975,73.077,85.263,Medium
1984281N24291,1984,JOSEPHINE,1984-10-14 12:00:00,14,10,12, TS,36.6,-71.4,70,971,78.144,87.654,Medium
1984281N24291,1984,JOSEPHINE,1984-10-14 18:00:00,14,10,18, TS,36.3,-70.8,70,968,78.144,89.644,Medium
1984281N24291,1984,JOSEPHINE,1984-10-15 00:00:00,15,10,0, TS,35.9,-69.8,70,965,78.144,90.699,Medium
1984281N24291,1984,JOSEPHINE,1984-10-15 06:00:00,15,10,6, TS,36.2,-68.4,65,966,73.077,90.361,Medium
1984281N24291,1984,JOSEPHINE,1984-10-15 12:00:00,15,10,12, TS,36.8,-66.6,65,973,73.077,86.574,Medium
1984281N24291,1984,JOSEPHINE,1984-10-15 18:00:00,15,10,18, TS,37.6,-64.8,65,971,73.077,87.654,Medium
1984281N24291,1984,JOSEPHINE,1984-10-16 00:00:00,16,10,0, TS,38.3,-63.0,65,973,73.077,86.574,Medium
1984281N24291,1984,JOSEPHINE,1984-10-16 06:00:00,16,10,6, TS,39.2,-61.4,65,977,73.077,84.076,Medium
1984281N24291,1984,JOSEPHINE,1984-10-16 12:00:00,16,10,12, TS,39.9,-59.7,65,982,73.077,79.91,Low
1984281N24291,1984,JOSEPHINE,1984-10-16 18:00:00,16,10,18, TS,40.6,-58.2,65,986,73.077,76.341,Low
1984281N24291,1984,JOSEPHINE,1984-10-17 00:00:00,17,10,0, TS,41.3,-56.6,65,988,73.077,73.185,Low
1984281N24291,1984,JOSEPHINE,1984-10-17 06:00:00,17,10,6, TS,42.0,-54.9,60,990,68.918,70.391,Low
1984281N24291,1984,JOSEPHINE,1984-10-17 12:00:00,17,10,12, TS,43.0,-53.9,60,992,68.918,68.235,Low
1984281N24291,1984,JOSEPHINE,1984-10-17 18:00:00,17,10,18, TS,43.6,-54.1,55,993,63.594,67.193,Low
1984281N24291,1984,JOSEPHINE,1984-10-18 00:00:00,18,10,0, TS,44.0,-54.4,50,994,57.844,64.461,Low
1984281N24291,1984,JOSEPHINE,1984-10-18 06:00:00,18,10,6, TS,44.0,-55.1,50,994,57.844,64.461,Low
1984281N24291,1984,JOSEPHINE,1984-10-18 12:00:00,18,10,12, TS,44.1,-56.0,50,995,57.844,62.326,Low
1984281N24291,1984,JOSEPHINE,1984-10-18 18:00:00,18,10,18, ET,44.0,-57.1,45,995,49.669,62.326,Low
1984281N24291,1984,JOSEPHINE,1984-10-19 00:00:00,19,10,0, ET,42.8,-57.7,45,995,49.669,62.326,Low
1984281N24291,1984,JOSEPHINE,1984-10-19 06:00:00,19,10,6, ET,41.2,-56.8,45,995,49.669,62.326,Low
1984281N24291,1984,JOSEPHINE,1984-10-19 12:00:00,19,10,12, ET,40.6,-55.1,40,995,42.219,62.326,Low
1984281N24291,1984,JOSEPHINE,1984-10-19 18:00:00,19,10,18, ET,40.7,-53.1,40,995,42.219,62.326,Low
1984281N24291,1984,JOSEPHINE,1984-10-20 00:00:00,20,10,0, ET,41.2,-50.9,35,995,32.179,62.326,Low
1984281N24291,1984,JOSEPHINE,1984-10-20 06:00:00,20,10,6, ET,41.8,-48.5,30,996,17.062,61.036,Low
1984281N24291,1984,JOSEPHINE,1984-10-20 12:00:00,20,10,12, ET,42.2,-45.7,30,997,17.062,58.621,Low
1984281N24291,1984,JOSEPHINE,1984-10-20 18:00:00,20,10,18, ET,42.8,-42.8,30,997,17.062,58.621,Low
1984281N24291,1984,JOSEPHINE,1984-10-21 00:00:00,21,10,0, ET,43.3,-39.5,30,998,17.062,56.725,Low
1984299N26289,1984,UNNAMED,1984-10-25 06:00:00,25,10,6, TS,26.2,-71.4,20,0,0.857,-100.0,Unknown
1984299N26289,1984,UNNAMED,1984-10-25 12:00:00,25,10,12, TS,26.8,-73.0,25,0,4.702,-100.0,Unknown
1984299N26289,1984,UNNAMED,1984-10-25 18:00:00,25,10,18, TS,27.0,-74.6,25,0,4.702,-100.0,Unknown
1984299N26289,1984,UNNAMED,1984-10-26 00:00:00,26,10,0, TS,26.9,-76.2,30,0,17.062,-100.0,Unknown
1984299N26289,1984,UNNAMED,1984-10-26 06:00:00,26,10,6, TS,26.9,-77.9,30,0,17.062,-100.0,Unknown
1984299N26289,1984,UNNAMED,1984-10-26 12:00:00,26,10,12, TS,27.0,-79.2,30,0,17.062,-100.0,Unknown
1984299N26289,1984,UNNAMED,1984-10-26 18:00:00,26,10,18, TS,27.2,-81.1,25,0,4.702,-100.0,Unknown
1984299N26289,1984,UNNAMED,1984-10-27 00:00:00,27,10,0, TS,27.8,-83.0,25,0,4.702,-100.0,Unknown
1984299N26289,1984,UNNAMED,1984-10-27 06:00:00,27,10,6, TS,28.0,-84.8,25,0,4.702,-100.0,Unknown
1984299N26289,1984,UNNAMED,1984-10-27 12:00:00,27,10,12, TS,28.5,-86.5,30,0,17.062,-100.0,Unknown
1984299N26289,1984,UNNAMED,1984-10-27 18:00:00,27,10,18, TS,29.5,-87.8,30,0,17.062,-100.0,Unknown
1984299N26289,1984,UNNAMED,1984-10-28 00:00:00,28,10,0, TS,30.8,-89.0,0,0,-100.0,-100.0,Unknown
1984311N15291,1984,KLAUS,1984-11-05 18:00:00,5,11,18, TS,14.7,-68.8,15,1004,0.224,37.625,Low
1984311N15291,1984,KLAUS,1984-11-06 00:00:00,6,11,0, TS,15.2,-68.1,15,1003,0.224,41.251,Low
1984311N15291,1984,KLAUS,1984-11-06 06:00:00,6,11,6, TS,15.8,-67.7,20,1003,0.857,41.251,Low
1984311N15291,1984,KLAUS,1984-11-06 12:00:00,6,11,12, TS,16.4,-67.1,25,1002,4.702,44.581,Low
1984311N15291,1984,KLAUS,1984-11-06 18:00:00,6,11,18, TS,17.0,-66.7,35,1001,32.179,47.972,Low
1984311N15291,1984,KLAUS,1984-11-07 00:00:00,7,11,0, TS,17.4,-66.2,40,1000,42.219,49.967,Low
1984311N15291,1984,KLAUS,1984-11-07 06:00:00,7,11,6, TS,18.0,-65.8,45,998,49.669,56.725,Low
1984311N15291,1984,KLAUS,1984-11-07 12:00:00,7,11,12, TS,18.5,-65.2,50,997,57.844,58.621,Low
1984311N15291,1984,KLAUS,1984-11-07 18:00:00,7,11,18, TS,19.1,-64.7,60,995,68.918,62.326,Low
1984311N15291,1984,KLAUS,1984-11-08 00:00:00,8,11,0, TS,19.4,-64.0,65,992,73.077,68.235,Low
1984311N15291,1984,KLAUS,1984-11-08 06:00:00,8,11,6, TS,19.6,-63.1,70,989,78.144,72.381,Low
1984311N15291,1984,KLAUS,1984-11-08 12:00:00,8,11,12, TS,19.7,-62.2,75,986,81.284,76.341,Low
1984311N15291,1984,KLAUS,1984-11-08 18:00:00,8,11,18, TS,19.9,-61.4,80,984,84.517,78.2,Low
1984311N15291,1984,KLAUS,1984-11-09 00:00:00,9,11,0, TS,20.4,-60.8,80,982,84.517,79.91,Low
1984311N15291,1984,KLAUS,1984-11-09 06:00:00,9,11,6, TS,21.1,-60.1,80,981,84.517,80.615,Low
1984311N15291,1984,KLAUS,1984-11-09 12:00:00,9,11,12, TS,21.8,-59.5,80,980,84.517,81.225,Medium
1984311N15291,1984,KLAUS,1984-11-09 18:00:00,9,11,18, TS,22.7,-58.7,80,980,84.517,81.225,Medium
1984311N15291,1984,KLAUS,1984-11-10 00:00:00,10,11,0, TS,23.8,-57.8,80,979,84.517,82.601,Medium
1984311N15291,1984,KLAUS,1984-11-10 06:00:00,10,11,6, TS,24.8,-56.6,75,978,81.284,83.504,Medium
1984311N15291,1984,KLAUS,1984-11-10 12:00:00,10,11,12, TS,26.2,-55.2,75,977,81.284,84.076,Medium
1984311N15291,1984,KLAUS,1984-11-10 18:00:00,10,11,18, TS,28.0,-54.0,75,975,81.284,85.263,Medium
1984311N15291,1984,KLAUS,1984-11-11 00:00:00,11,11,0, TS,29.5,-53.0,75,971,81.284,87.654,Medium
1984311N15291,1984,KLAUS,1984-11-11 06:00:00,11,11,6, TS,31.0,-52.5,70,975,78.144,85.263,Medium
1984311N15291,1984,KLAUS,1984-11-11 12:00:00,11,11,12, TS,32.2,-52.4,70,977,78.144,84.076,Medium
1984311N15291,1984,KLAUS,1984-11-11 18:00:00,11,11,18, TS,33.4,-52.7,70,980,78.144,81.225,Medium
1984311N15291,1984,KLAUS,1984-11-12 00:00:00,12,11,0, TS,34.6,-53.4,70,982,78.144,79.91,Low
1984311N15291,1984,KLAUS,1984-11-12 06:00:00,12,11,6, TS,34.8,-54.2,70,983,78.144,79.111,Low
1984311N15291,1984,KLAUS,1984-11-12 12:00:00,12,11,12, TS,35.0,-55.0,65,984,73.077,78.2,Low
1984311N15291,1984,KLAUS,1984-11-12 18:00:00,12,11,18, SS,35.5,-54.2,60,985,68.918,77.05,Low
1984311N15291,1984,KLAUS,1984-11-13 00:00:00,13,11,0, SS,36.5,-52.8,60,986,68.918,76.341,Low
